Order ID,Client ID,Order Date,Ship Mode,Segment,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2015-151932,C00000690,20 August 2023,Standard Class,Consumer,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2,0,22.9488
US-2015-151933,C00000773,15 February 2019,Standard Class,Consumer,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,2,0,28.0876
US-2015-151934,C00000643,20 May 2019,Standard Class,Consumer,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.78,1,0,1.3622
US-2015-151935,C00001032,16 March 2020,Standard Class,Consumer,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,6.24,3,0,2.6208
US-2015-151936,C00000487,25 July 2021,Second Class,Home Office,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,3,0,2.9346
US-2015-151937,C00000407,27 February 2019,Standard Class,Consumer,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,5.184,1,0.2,1.8144
US-2015-151938,C00000975,02 April 2020,Standard Class,Consumer,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,110.376,3,0.2,12.4173
US-2015-151939,C00000887,19 February 2020,Standard Class,Home Office,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,49.76,4,0,13.9328
US-2015-151940,C00000620,03 September 2020,Standard Class,Corporate,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96,2,0,3.7412
US-2015-151941,C00000695,11 May 2021,First Class,Consumer,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,37.68,6,0,16.956
US-2015-151942,C00000140,03 December 2022,Standard Class,Consumer,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",27.396,3,0.7,-20.0904
US-2015-151943,C00000271,18 January 2019,Second Class,Corporate,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,5,0,16.7875
US-2015-151944,C00000493,26 September 2021,Standard Class,Corporate,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,2.862,3,0.7,-2.2896
US-2015-151945,C00000832,13 March 2022,Standard Class,Consumer,OFF-LA-10004409,Office Supplies,Labels,Avery 492,17.28,6,0,7.9488
US-2015-151946,C00000247,20 May 2020,Same Day,Consumer,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",673.344,3,0.3,-76.9536
US-2015-151947,C00000345,17 June 2020,Standard Class,Corporate,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,115.36,7,0,56.5264
US-2015-151948,C00000538,01 January 2023,Standard Class,Corporate,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.568,2,0.2,294.5488
US-2015-151949,C00000785,26 June 2021,Second Class,Consumer,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,19.44,3,0,9.3312
US-2015-151950,C00000309,19 February 2019,Same Day,Home Office,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",239.98,2,0,52.7956
US-2015-151951,C00000018,29 September 2023,Second Class,Consumer,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,174.0585,3,0.45,-110.7645
US-2015-151952,C00000038,10 February 2019,Standard Class,Home Office,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,301.96,2,0,60.392
US-2015-151953,C00000653,17 December 2022,Standard Class,Corporate,OFF-LA-10004345,Office Supplies,Labels,Avery 493,15.712,4,0.2,5.6956
US-2015-151954,C00000285,11 December 2021,Standard Class,Corporate,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,7.068,3,0.6,-2.8272
US-2015-151955,C00000524,07 October 2022,First Class,Consumer,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,494.376,3,0.2,49.4376
US-2015-151956,C00000490,21 December 2019,First Class,Corporate,TEC-PH-10000455,Technology,Phones,GE 30522EE2,579.95,5,0,168.1855
US-2015-151957,C00000645,22 March 2022,Standard Class,Home Office,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",513.024,2,0.2,12.8256
US-2015-151958,C00000409,12 December 2021,Second Class,Home Office,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,36.32,1,0,10.896
US-2015-151959,C00000849,20 July 2020,Second Class,Consumer,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",104.88,6,0,41.952
US-2015-151960,C00000677,17 February 2022,Standard Class,Home Office,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,7.996,1,0.6,-6.9965
US-2015-151961,C00000562,30 August 2023,Second Class,Corporate,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,13.68,2,0,3.6936
US-2015-151962,C00000336,15 May 2020,Second Class,Consumer,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,13.344,6,0.2,4.3368
US-2015-151963,C00000682,16 August 2023,Standard Class,Home Office,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,2079.4,5,0,582.232
US-2015-151964,C00000080,16 January 2023,Standard Class,Consumer,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,113.76,3,0,44.3664
US-2015-151965,C00000840,28 October 2021,Standard Class,Corporate,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96,2,0,0
US-2015-151966,C00000152,14 May 2020,Standard Class,Corporate,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,7,0.3,-24.843
US-2015-151967,C00000254,03 June 2022,First Class,Consumer,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.528,8,0.2,9.54
US-2015-151968,C00000862,24 January 2023,Standard Class,Consumer,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,61.96,2,0,27.882
US-2015-151969,C00000540,28 November 2021,Second Class,Consumer,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,189.7,10,0,91.056
US-2015-151970,C00000813,24 April 2022,Standard Class,Consumer,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,84.416,4,0.2,27.4352
US-2015-151971,C00000278,16 April 2021,Standard Class,Corporate,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,222.352,13,0.2,77.8232
US-2015-151972,C00001018,09 April 2019,Standard Class,Consumer,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,853.93,5,0.3,-24.398
US-2015-151973,C00001030,19 May 2019,First Class,Consumer,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,25.92,4,0,12.4416
US-2015-151974,C00000466,22 December 2019,Standard Class,Corporate,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,32.56,2,0,8.4656
US-2015-151975,C00000665,17 May 2021,Second Class,Consumer,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",8.856,3,0.6,-6.8634
US-2015-151976,C00000936,27 December 2019,Standard Class,Consumer,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,51.56,5,0.2,-6.445
US-2015-151977,C00000578,17 December 2019,Standard Class,Consumer,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.152,3,0.2,3.5046
US-2015-151978,C00000363,29 November 2021,Standard Class,Home Office,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,0,272.792
US-2015-151979,C00000500,16 October 2019,Standard Class,Corporate,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,19.92,4,0,9.3624
US-2015-151980,C00000124,08 October 2022,Standard Class,Corporate,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",1106.91,9,0,121.7601
US-2015-151981,C00000398,17 August 2022,First Class,Corporate,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2,0.5,-27.828
US-2015-151982,C00000553,24 January 2022,Standard Class,Consumer,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165,3,0.5,-204.4458
US-2015-151983,C00000497,02 September 2023,Second Class,Corporate,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,7.3,2,0,3.431
US-2015-151984,C00000860,05 January 2020,First Class,Consumer,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,38.29,7,0,16.4647
US-2015-151985,C00000017,19 April 2022,Standard Class,Consumer,TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810,241.176,3,0.2,15.0735
US-2015-151986,C00000497,24 September 2023,Standard Class,Corporate,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,9.096,1,0.2,1.7055
US-2015-151987,C00000856,06 October 2022,Standard Class,Corporate,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,42.24,10,0.2,13.2
US-2015-151988,C00000509,05 June 2023,Second Class,Consumer,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0,4.2804
US-2015-151989,C00000198,17 January 2019,First Class,Home Office,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",19.83,1,0,5.949
US-2015-151990,C00000369,02 February 2022,Standard Class,Consumer,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,0.8,-6.237
US-2015-151991,C00000929,20 May 2022,Standard Class,Consumer,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,0,20.7328
US-2015-151992,C00000288,15 June 2020,Standard Class,Corporate,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,4,0,13.0548
US-2015-151993,C00000646,20 August 2022,Standard Class,Home Office,TEC-PH-10002789,Technology,Phones,LG Exalt,748.752,8,0.4,-162.2296
US-2015-151994,C00000387,18 July 2019,Second Class,Corporate,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,12.544,2,0.2,4.704
US-2015-151995,C00000446,19 February 2019,Same Day,Home Office,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0,8.636
US-2015-151996,C00000532,16 May 2023,Standard Class,Consumer,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0,16.614
US-2015-151997,C00000048,06 May 2019,Standard Class,Consumer,OFF-LA-10000262,Office Supplies,Labels,Avery 494,2.088,1,0.2,0.6786
US-2015-151998,C00000736,17 May 2019,Standard Class,Corporate,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168,2,0.2,-6.396
US-2015-151999,C00000125,31 August 2019,Standard Class,Consumer,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,6.294,1,0.7,-4.196
US-2015-152000,C00000512,01 June 2021,Second Class,Home Office,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",103.5,5,0.6,-77.625
US-2015-152001,C00000641,12 May 2019,Standard Class,Consumer,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,4,0,67.99
US-2015-152002,C00000376,15 September 2019,Standard Class,Consumer,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,231.72,2,0,11.586
US-2015-152003,C00000500,04 June 2021,First Class,Home Office,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3.6,2,0,1.728
US-2015-152004,C00000958,17 September 2020,Standard Class,Consumer,OFF-AR-10004999,Office Supplies,Art,Newell 315,11.96,2,0,2.99
US-2015-152005,C00000858,24 July 2019,Standard Class,Consumer,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,6.8,1,0.2,0.51
US-2015-152006,C00000789,03 August 2019,Standard Class,Home Office,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111,2,0,14.43
US-2015-152007,C00000303,06 April 2022,Second Class,Corporate,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,23.16,5,0.7,-15.44
US-2015-152008,C00000704,02 April 2020,First Class,Consumer,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",9.54,2,0,4.293
US-2015-152009,C00000107,13 January 2021,Standard Class,Consumer,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,2,0,2.2724
US-2015-152010,C00000419,17 April 2020,Standard Class,Corporate,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,760.98,5,0.8,-1141.47
US-2015-152011,C00000008,01 August 2023,Second Class,Home Office,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,5,0.2,33.9065
US-2015-152012,C00000125,06 September 2019,Standard Class,Corporate,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0,160.623
US-2015-152013,C00001030,21 June 2021,Second Class,Consumer,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,1.72,1,0.8,-2.838
US-2015-152014,C00000626,24 August 2020,Standard Class,Corporate,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,56.784,7,0.2,20.5842
US-2015-152015,C00000154,17 December 2020,Standard Class,Consumer,OFF-AR-10001446,Office Supplies,Art,Newell 309,27.72,3,0.2,3.465
US-2015-152016,C00001021,29 June 2021,Standard Class,Corporate,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2,0,22.9488
US-2015-152017,C00000904,20 April 2021,Second Class,Consumer,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348
US-2015-152018,C00000764,05 December 2021,Standard Class,Home Office,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247
US-2015-152019,C00000874,23 February 2022,Standard Class,Home Office,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,6.48,1,0,3.1752
US-2015-152020,C00000342,13 April 2023,Standard Class,Consumer,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,134.288,2,0.2,45.3222
US-2015-152021,C00000827,14 October 2021,Standard Class,Home Office,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736,3,0.2,-64.7748
US-2015-152022,C00000233,08 January 2021,Second Class,Corporate,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,38.88,6,0,18.6624
US-2015-152023,C00000515,26 January 2023,Standard Class,Consumer,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",323.136,4,0.2,12.1176
US-2015-152024,C00000828,24 October 2021,Second Class,Home Office,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,255.68,8,0.2,76.704
US-2015-152025,C00000349,19 February 2019,Standard Class,Consumer,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,199.96,4,0,69.986
US-2015-152026,C00000050,28 March 2019,Same Day,Corporate,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,164.388,2,0.4,-35.6174
US-2015-152027,C00000183,08 February 2019,Second Class,Corporate,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,31.248,7,0.2,10.9368
US-2015-152028,C00000858,14 December 2020,Standard Class,Corporate,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,113.568,2,0.2,-21.294
US-2015-152029,C00000748,09 March 2020,Standard Class,Consumer,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,19.44,3,0,9.3312
US-2015-152030,C00000607,12 January 2022,Same Day,Consumer,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",17.14,2,0,6.1704
US-2015-152031,C00000858,03 June 2023,Standard Class,Consumer,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,7.968,2,0.2,2.8884
US-2015-152032,C00000973,02 March 2019,Standard Class,Consumer,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,0,3.2392
US-2015-152033,C00000515,22 April 2019,Standard Class,Home Office,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,61.96,2,0,27.882
US-2015-152034,C00001023,10 January 2020,Standard Class,Corporate,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,49.848,3,0.2,16.8237
US-2015-152035,C00000965,20 February 2020,Second Class,Consumer,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,129.92,4,0,38.976
US-2015-152036,C00000654,12 September 2022,Standard Class,Consumer,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568,2,0.2,-44.196
US-2015-152037,C00000491,13 May 2020,Second Class,Consumer,OFF-LA-10000121,Office Supplies,Labels,Avery 48,18.9,3,0,8.694
US-2015-152038,C00001021,22 August 2021,Standard Class,Consumer,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,26.336,4,0.2,9.2176
US-2015-152039,C00000610,05 November 2019,Same Day,Home Office,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",113.568,2,0.2,12.7764
US-2015-152040,C00000563,31 August 2019,First Class,Consumer,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,7.992,1,0.2,0.6993
US-2015-152041,C00000053,05 March 2020,Same Day,Consumer,FUR-FU-10003095,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",101.94,3,0,30.582
US-2015-152042,C00000318,12 July 2020,Standard Class,Corporate,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,35.88,6,0,16.146
US-2015-152043,C00000248,09 April 2020,Standard Class,Consumer,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,13.494,1,0.4,-2.249
US-2015-152044,C00000500,13 July 2023,Same Day,Consumer,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,50.22,3,0,2.0088
US-2015-152045,C00000445,24 October 2022,Second Class,Home Office,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,9.248,2,0.2,3.3524
US-2015-152046,C00000210,19 September 2019,Second Class,Consumer,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12,8,0,735.0336
US-2015-152047,C00000815,11 November 2021,Same Day,Corporate,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1039.728,2,0.2,90.9762
US-2015-152048,C00000694,31 May 2023,Second Class,Consumer,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272
US-2015-152049,C00000671,14 March 2019,Standard Class,Corporate,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,562.2925,7,0.45,-255.5875
US-2015-152050,C00000209,20 October 2021,Standard Class,Consumer,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,6,0.7,-913.176
US-2015-152051,C00000360,13 May 2019,First Class,Corporate,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,35.44,1,0,16.6568
US-2015-152052,C00000339,21 February 2023,Standard Class,Home Office,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,66.03,3,0,17.1678
US-2015-152053,C00000943,08 March 2021,Second Class,Consumer,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50,2,0,10.5
