Order ID,Client ID,Order Date,Segment,Product ID,Product Name,Sales,Quantity
US-2015-155377,C00000514,"Friday, April 30, 2021",Consumer,OFF-LA-10002762,Avery 485,87.71,7
US-2015-158338,C00000021,"Friday, April 30, 2021",Consumer,FUR-FU-10001706,Longer-Life Soft White Bulbs,9.24,3
US-2015-158977,C00000698,"Friday, April 30, 2021",Consumer,FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",3.48,2
US-2015-154798,C00000247,"Saturday, May 1, 2021",Consumer,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.96,3
US-2015-155173,C00000644,"Saturday, May 1, 2021",Corporate,OFF-PA-10002709,Xerox 1956,65.78,11
US-2015-157461,C00000471,"Saturday, May 1, 2021",Home Office,TEC-CO-10003236,Canon Image Class D660 Copier,2999.95,5
US-2015-158360,C00000435,"Saturday, May 1, 2021",Consumer,OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",65.94,3
US-2015-159350,C00000343,"Saturday, May 1, 2021",Home Office,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,434.646,3
US-2015-152445,C00000167,"Sunday, May 2, 2021",Corporate,TEC-AC-10000710,Maxell DVD-RAM Discs,32.96,2
US-2015-153239,C00000443,"Sunday, May 2, 2021",Consumer,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,603.92,5
US-2015-155185,C00000093,"Sunday, May 2, 2021",Home Office,OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,13.92,3
US-2015-156769,C00000031,"Sunday, May 2, 2021",Consumer,OFF-BI-10001097,Avery Hole Reinforcements,14.952,3
US-2015-158706,C00000298,"Sunday, May 2, 2021",Corporate,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,8.544,2
US-2015-160588,C00000522,"Sunday, May 2, 2021",Home Office,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,2.544,3
US-2015-152795,C00000217,"Monday, May 3, 2021",Consumer,OFF-PA-10000788,Xerox 210,10.368,2
US-2015-153406,C00000215,"Monday, May 3, 2021",Consumer,OFF-PA-10001184,Xerox 1903,41.86,7
US-2015-153791,C00000446,"Monday, May 3, 2021",Consumer,OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,221.16,4
US-2015-155096,C00000606,"Monday, May 3, 2021",Consumer,TEC-PH-10004924,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",11.824,2
US-2015-155142,C00000381,"Monday, May 3, 2021",Consumer,FUR-CH-10004287,SAFCO Arco Folding Chair,883.84,4
US-2015-155705,C00000391,"Monday, May 3, 2021",Consumer,TEC-PH-10002844,Speck Products Candyshell Flip Case,55.984,2
US-2015-155848,C00000512,"Monday, May 3, 2021",Corporate,OFF-EN-10001509,Poly String Tie Envelopes,14.28,7
US-2015-153543,C00000328,"Tuesday, May 4, 2021",Consumer,FUR-FU-10001706,Longer-Life Soft White Bulbs,15.4,5
US-2015-154638,C00000658,"Tuesday, May 4, 2021",Consumer,OFF-LA-10000081,Avery 496,6,2
US-2015-155205,C00000815,"Tuesday, May 4, 2021",Corporate,OFF-AP-10000696,Holmes Odor Grabber,43.26,3
US-2015-157138,C00000101,"Tuesday, May 4, 2021",Corporate,TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,587.97,3
US-2015-159341,C00001015,"Tuesday, May 4, 2021",Corporate,FUR-TA-10004767,Safco Drafting Table,99.372,2
US-2015-151812,C00000762,"Wednesday, May 5, 2021",Home Office,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),149.95,5
US-2015-153099,C00000117,"Wednesday, May 5, 2021",Consumer,FUR-FU-10004018,Tensor Computer Mounted Lamp,29.78,2
US-2015-154182,C00000834,"Wednesday, May 5, 2021",Corporate,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,1793.98,2
US-2015-157338,C00000498,"Wednesday, May 5, 2021",Consumer,OFF-BI-10002824,Recycled Easel Ring Binders,35.808,3
US-2015-157686,C00000136,"Wednesday, May 5, 2021",Consumer,FUR-CH-10003833,Novimex Fabric Task Chair,195.136,4
US-2015-159409,C00000644,"Wednesday, May 5, 2021",Consumer,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,1
US-2015-153137,C00000787,"Thursday, May 6, 2021",Corporate,OFF-AR-10003045,Prang Colored Pencils,14.7,5
US-2015-154595,C00000850,"Thursday, May 6, 2021",Consumer,OFF-BI-10004632,GBC Binding covers,51.8,4
US-2015-155725,C00000257,"Thursday, May 6, 2021",Home Office,OFF-AR-10003856,Newell 344,8.34,3
US-2015-155867,C00000370,"Thursday, May 6, 2021",Corporate,FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605.34,6
US-2015-160367,C00000903,"Thursday, May 6, 2021",Consumer,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,7
US-2015-153812,C00000838,"Friday, May 7, 2021",Home Office,OFF-ST-10002301,Tennsco Commercial Shelving,20.34,1
US-2015-153627,C00000144,"Saturday, May 8, 2021",Corporate,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,53.316,2
US-2015-153710,C00000418,"Saturday, May 8, 2021",Corporate,OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,31.36,4
US-2015-155528,C00000429,"Saturday, May 8, 2021",Consumer,FUR-TA-10001039,KI Adjustable-Height Table,331.023,7
US-2015-159719,C00000648,"Saturday, May 8, 2021",Home Office,OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",45.056,8
US-2015-160486,C00000008,"Saturday, May 8, 2021",Corporate,OFF-PA-10002120,Xerox 1889,274.8,5
US-2015-150753,C00000223,"Sunday, May 9, 2021",Consumer,OFF-AR-10001419,Newell 325,9.912,3
US-2015-152920,C00000514,"Sunday, May 9, 2021",Consumer,TEC-PH-10001557,Pyle PMP37LED,153.584,2
US-2015-153138,C00000053,"Sunday, May 9, 2021",Corporate,OFF-BI-10000848,Angle-D Ring Binders,13.128,3
US-2015-154541,C00000833,"Sunday, May 9, 2021",Consumer,TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,89.98,2
US-2015-157710,C00000573,"Sunday, May 9, 2021",Corporate,FUR-CH-10000309,Global Comet Stacking Arm Chair,1352.032,4
US-2015-159997,C00000979,"Sunday, May 9, 2021",Consumer,OFF-PA-10000477,Xerox 1952,14.94,3
US-2015-160005,C00000936,"Sunday, May 9, 2021",Corporate,FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",27.92,4
US-2015-150718,C00000016,"Monday, May 10, 2021",Corporate,TEC-PH-10000193,Jensen SMPS-640 - speaker phone,110.352,3
US-2015-151439,C00000145,"Monday, May 10, 2021",Consumer,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,119.976,3
US-2015-152458,C00000754,"Tuesday, May 11, 2021",Corporate,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,20.064,6
US-2015-152804,C00000798,"Tuesday, May 11, 2021",Consumer,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,909.72,6
US-2015-153597,C00000583,"Tuesday, May 11, 2021",Consumer,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,45.98,2
US-2015-153940,C00000873,"Tuesday, May 11, 2021",Consumer,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.512,3
US-2015-154386,C00000523,"Tuesday, May 11, 2021",Corporate,TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,652.995,7
US-2015-156614,C00000456,"Tuesday, May 11, 2021",Home Office,OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,5
US-2015-159392,C00000557,"Tuesday, May 11, 2021",Corporate,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,619.95,5
US-2015-159565,C00000240,"Tuesday, May 11, 2021",Home Office,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",50.04,6
US-2015-159619,C00000955,"Tuesday, May 11, 2021",Consumer,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,41.88,6
US-2015-153662,C00000345,"Wednesday, May 12, 2021",Consumer,TEC-PH-10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,7
US-2015-154850,C00000681,"Wednesday, May 12, 2021",Corporate,FUR-BO-10002824,Bush Mission Pointe Library,205.3328,2
US-2015-157234,C00000710,"Wednesday, May 12, 2021",Corporate,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,11.68,2
US-2015-158934,C00000395,"Wednesday, May 12, 2021",Consumer,OFF-BI-10003638,GBC Durable Plastic Covers,11.61,2
US-2015-151963,C00000682,"Thursday, May 13, 2021",Home Office,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,2079.4,5
US-2015-152570,C00000887,"Thursday, May 13, 2021",Corporate,OFF-AR-10003651,Newell 350,9.84,3
US-2015-152660,C00000995,"Thursday, May 13, 2021",Consumer,OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",5.872,2
US-2015-153731,C00000474,"Thursday, May 13, 2021",Home Office,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4
US-2015-154085,C00000108,"Thursday, May 13, 2021",Consumer,OFF-SU-10000157,Compact Automatic Electric Letter Opener,357.93,3
US-2015-154194,C00000779,"Thursday, May 13, 2021",Consumer,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1
US-2015-156503,C00000412,"Thursday, May 13, 2021",Consumer,FUR-CH-10002084,Hon Mobius Operator's Chair,860.93,7
US-2015-157285,C00000163,"Thursday, May 13, 2021",Corporate,OFF-LA-10001297,Avery 473,20.7,2
US-2015-157425,C00000738,"Thursday, May 13, 2021",Corporate,OFF-PA-10003893,Xerox 1962,8.56,2
US-2015-158041,C00000512,"Thursday, May 13, 2021",Consumer,OFF-ST-10001496,Standard Rollaway File with Lock,360.38,2
US-2015-158165,C00000588,"Thursday, May 13, 2021",Consumer,OFF-BI-10000301,GBC Instant Report Kit,5.176,4
US-2015-158954,C00000935,"Thursday, May 13, 2021",Consumer,FUR-FU-10001876,"Computer Room Manger, 14""",77.952,3
US-2015-160181,C00000989,"Thursday, May 13, 2021",Corporate,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",18.288,6
US-2015-150882,C00000218,"Friday, May 14, 2021",Home Office,OFF-PA-10000743,Xerox 1977,13.36,2
US-2015-156344,C00000424,"Friday, May 14, 2021",Home Office,OFF-SU-10003567,Stiletto Hand Letter Openers,69.12,9
US-2015-157082,C00000012,"Friday, May 14, 2021",Consumer,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,735.98,2
US-2015-157088,C00000524,"Friday, May 14, 2021",Consumer,OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,1
US-2015-158184,C00000150,"Friday, May 14, 2021",Consumer,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6
US-2015-159835,C00001021,"Friday, May 14, 2021",Consumer,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",389.696,8
US-2015-151208,C00000348,"Saturday, May 15, 2021",Consumer,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3
US-2015-154009,C00000361,"Saturday, May 15, 2021",Consumer,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,63.9,5
US-2015-156313,C00000401,"Saturday, May 15, 2021",Consumer,OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",113.92,2
US-2015-150961,C00000603,"Sunday, May 16, 2021",Consumer,OFF-BI-10004967,Round Ring Binders,8.32,5
US-2015-153653,C00000403,"Sunday, May 16, 2021",Consumer,FUR-FU-10001546,Dana Swing-Arm Lamps,32.04,3
US-2015-153714,C00000598,"Sunday, May 16, 2021",Corporate,OFF-PA-10002986,Xerox 1898,33.4,5
US-2015-155461,C00000864,"Sunday, May 16, 2021",Consumer,OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",7.78,1
US-2015-156041,C00000632,"Sunday, May 16, 2021",Consumer,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4
US-2015-158786,C00000747,"Sunday, May 16, 2021",Consumer,OFF-PA-10001166,Xerox 2,25.92,5
US-2015-153180,C00000479,"Monday, May 17, 2021",Corporate,OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",15.7,5
US-2015-154936,C00000467,"Monday, May 17, 2021",Home Office,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",27.968,4
US-2015-156331,C00000734,"Monday, May 17, 2021",Consumer,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,95.92,8
US-2015-152631,C00000033,"Tuesday, May 18, 2021",Home Office,OFF-AR-10003732,Newell 333,5.56,2
US-2015-153291,C00000450,"Tuesday, May 18, 2021",Corporate,OFF-BI-10000138,Acco Translucent Poly Ring Binders,11.232,3
US-2015-153942,C00000182,"Tuesday, May 18, 2021",Home Office,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,25.44,6
US-2015-155520,C00000840,"Tuesday, May 18, 2021",Consumer,OFF-SU-10000946,Staple remover,63.84,8
US-2015-156501,C00000768,"Tuesday, May 18, 2021",Corporate,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",15.168,2
US-2015-156519,C00000986,"Tuesday, May 18, 2021",Consumer,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,4.272,2
US-2015-157501,C00000464,"Tuesday, May 18, 2021",Home Office,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3
US-2015-160139,C00000835,"Tuesday, May 18, 2021",Home Office,OFF-AR-10003856,Newell 344,5.56,2
US-2015-151395,C00000251,"Wednesday, May 19, 2021",Corporate,OFF-PA-10001685,Easy-staple paper,70.98,7
US-2015-151819,C00000032,"Wednesday, May 19, 2021",Corporate,TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,134.97,3
US-2015-153544,C00000891,"Wednesday, May 19, 2021",Consumer,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,5
US-2015-153917,C00000926,"Wednesday, May 19, 2021",Consumer,OFF-AR-10003631,Staples in misc. colors,30.976,8
US-2015-154562,C00000255,"Wednesday, May 19, 2021",Home Office,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",53.72,4
US-2015-155778,C00000856,"Wednesday, May 19, 2021",Home Office,OFF-PA-10003441,Xerox 226,58.32,9
US-2015-155985,C00000147,"Wednesday, May 19, 2021",Consumer,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,459.88,4
US-2015-156673,C00001026,"Wednesday, May 19, 2021",Corporate,FUR-CH-10000513,High-Back Leather Manager's Chair,207.984,2
US-2015-157209,C00001010,"Wednesday, May 19, 2021",Consumer,OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",16.91,1
US-2015-157808,C00000328,"Wednesday, May 19, 2021",Home Office,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",164.736,4
US-2015-158262,C00000777,"Wednesday, May 19, 2021",Consumer,TEC-PH-10000369,HTC One Mini,705.544,7
US-2015-158305,C00000833,"Wednesday, May 19, 2021",Corporate,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",53.9,5
US-2015-158385,C00000548,"Wednesday, May 19, 2021",Home Office,OFF-SU-10004782,"Elite 5"" Scissors",25.35,3
US-2015-159637,C00000720,"Wednesday, May 19, 2021",Consumer,FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",108.608,4
US-2015-153459,C00000262,"Thursday, May 20, 2021",Consumer,OFF-LA-10003190,Avery 474,23.04,8
US-2015-153546,C00000138,"Thursday, May 20, 2021",Corporate,OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",37,5
US-2015-153950,C00000902,"Thursday, May 20, 2021",Corporate,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3
US-2015-153984,C00000462,"Thursday, May 20, 2021",Corporate,FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1322.352,3
US-2015-155591,C00000632,"Thursday, May 20, 2021",Consumer,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",128.058,3
US-2015-156017,C00000148,"Thursday, May 20, 2021",Home Office,OFF-PA-10001970,Xerox 1881,24.56,2
US-2015-158267,C00000734,"Thursday, May 20, 2021",Consumer,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,227.136,4
US-2015-151927,C00000826,"Friday, May 21, 2021",Consumer,OFF-PA-10004248,Xerox 1990,21.12,5
US-2015-152421,C00000308,"Friday, May 21, 2021",Home Office,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,371.97,3
US-2015-152966,C00000814,"Friday, May 21, 2021",Corporate,OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,91.84,8
US-2015-155792,C00000968,"Friday, May 21, 2021",Consumer,TEC-CO-10003236,Canon Image Class D660 Copier,959.984,2
US-2015-156597,C00000217,"Friday, May 21, 2021",Consumer,TEC-PH-10000127,iOttie XL Car Mount,143.928,9
US-2015-158674,C00000621,"Friday, May 21, 2021",Consumer,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,24.32,8
US-2015-160126,C00000674,"Friday, May 21, 2021",Consumer,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",9.48,3
US-2015-150747,C00000191,"Saturday, May 22, 2021",Consumer,OFF-BI-10001922,Storex Dura Pro Binders,1.188,1
US-2015-151191,C00000538,"Saturday, May 22, 2021",Home Office,OFF-ST-10000918,Crate-A-Files,8.72,1
US-2015-151420,C00000659,"Saturday, May 22, 2021",Corporate,OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,281.34,6
US-2015-151879,C00000268,"Saturday, May 22, 2021",Consumer,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,1.192,2
US-2015-153437,C00001002,"Saturday, May 22, 2021",Consumer,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",93.06,6
US-2015-154216,C00001020,"Saturday, May 22, 2021",Consumer,OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,8.75,1
US-2015-155970,C00000045,"Saturday, May 22, 2021",Corporate,OFF-AR-10001868,Prang Dustless Chalk Sticks,1.344,1
US-2015-155981,C00000891,"Saturday, May 22, 2021",Corporate,OFF-PA-10003395,Xerox 1941,83.88,1
US-2015-156809,C00000353,"Saturday, May 22, 2021",Corporate,TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,249.95,5
US-2015-157270,C00000658,"Saturday, May 22, 2021",Consumer,OFF-FA-10000936,Acco Hot Clips Clips to Go,13.16,5
US-2015-157522,C00000408,"Saturday, May 22, 2021",Consumer,OFF-PA-10000062,Green Bar Computer Printout Paper,164.88,3
US-2015-157974,C00000348,"Saturday, May 22, 2021",Consumer,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.964,2
US-2015-158346,C00000301,"Saturday, May 22, 2021",Consumer,OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,477.15,5
US-2015-150922,C00000500,"Sunday, May 23, 2021",Consumer,OFF-BI-10001679,GBC Instant Index System for Binding Systems,17.76,2
US-2015-151797,C00001016,"Sunday, May 23, 2021",Consumer,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",102.624,3
US-2015-153050,C00000494,"Sunday, May 23, 2021",Corporate,OFF-BI-10004654,VariCap6 Expandable Binder,15.57,3
US-2015-153380,C00000891,"Sunday, May 23, 2021",Consumer,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",6.096,2
US-2015-154626,C00000752,"Sunday, May 23, 2021",Consumer,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,3.036,3
US-2015-155038,C00000944,"Sunday, May 23, 2021",Consumer,TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,140.376,3
US-2015-157749,C00000664,"Sunday, May 23, 2021",Home Office,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6
US-2015-158907,C00000778,"Sunday, May 23, 2021",Consumer,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3
US-2015-152885,C00000459,"Monday, May 24, 2021",Consumer,OFF-AR-10000588,Newell 345,47.616,3
US-2015-153340,C00000317,"Tuesday, May 25, 2021",Consumer,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",186.144,6
US-2015-154268,C00000444,"Tuesday, May 25, 2021",Home Office,FUR-FU-10000221,"Master Caster Door Stop, Brown",35.56,7
US-2015-155128,C00001007,"Tuesday, May 25, 2021",Corporate,FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,314.352,3
US-2015-155437,C00000981,"Tuesday, May 25, 2021",Consumer,OFF-ST-10000642,"Tennsco Lockers, Gray",41.96,2
US-2015-156789,C00000950,"Tuesday, May 25, 2021",Consumer,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2
US-2015-157171,C00000223,"Tuesday, May 25, 2021",Consumer,TEC-AC-10004145,Logitech diNovo Edge Keyboard,499.98,2
US-2015-157483,C00000286,"Tuesday, May 25, 2021",Consumer,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2
US-2015-157901,C00000482,"Tuesday, May 25, 2021",Consumer,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,152.991,3
